held_out_city,model_a,model_b,truncation_lag_h,dm_stat,p_value,significant_at_05
Khujand,ordinary_kriging,training_pool_mean,336,-1.3789699026540276,0.16794377271744532,False
Tashkent,idw_k5_p2,nearest_monitor,0,-6.536762729946368,6.676703634411751e-11,True
Tashkent,idw_k5_p2,nearest_monitor,24,-3.668131912292511,0.0002459353248673857,True
Tashkent,idw_k5_p2,nearest_monitor,48,-3.17908298958617,0.0014831180605245908,True
Tashkent,idw_k5_p2,nearest_monitor,168,-2.488462095781749,0.012850127857251259,True
Tashkent,idw_k5_p2,nearest_monitor,336,-2.351371917933281,0.0187287511096077,True
Tashkent,idw_k5_p2,ordinary_kriging,0,11.572337059270463,0.0,True
Tashkent,idw_k5_p2,ordinary_kriging,24,3.999309302210448,6.410661457501021e-05,True
Tashkent,idw_k5_p2,ordinary_kriging,48,3.183596668569481,0.0014602168677304572,True
Tashkent,idw_k5_p2,ordinary_kriging,168,2.3980044173946244,0.016507720073537513,True
Tashkent,idw_k5_p2,ordinary_kriging,336,2.0605856231368347,0.039375247356028265,True
Tashkent,idw_k5_p2,training_pool_mean,0,0.7988300450283777,0.4244129750351828,False
Tashkent,idw_k5_p2,training_pool_mean,24,0.29452581644441717,0.7683638757174807,False
Tashkent,idw_k5_p2,training_pool_mean,48,0.2461359104525251,0.8055834183993222,False
Tashkent,idw_k5_p2,training_pool_mean,168,0.21942964558034206,0.8263210464550996,False
Tashkent,idw_k5_p2,training_pool_mean,336,0.2064389776219689,0.8364533453548222,False
Tashkent,nearest_monitor,ordinary_kriging,0,10.768601224551524,0.0,True
Tashkent,nearest_monitor,ordinary_kriging,24,5.901420453481924,3.752556265723683e-09,True
Tashkent,nearest_monitor,ordinary_kriging,48,4.967522168119564,6.923632769328947e-07,True
Tashkent,nearest_monitor,ordinary_kriging,168,3.8875320464694543,0.00010209751308409842,True
Tashkent,nearest_monitor,ordinary_kriging,336,3.373653069429194,0.000745343974185575,True
Tashkent,nearest_monitor,training_pool_mean,0,4.557588354303437,5.252194821725453e-06,True
Tashkent,nearest_monitor,training_pool_mean,24,2.3498158636157265,0.018807169319996042,True
Tashkent,nearest_monitor,training_pool_mean,48,2.000131395714167,0.04552023915759795,True
Tashkent,nearest_monitor,training_pool_mean,168,1.7666118531579236,0.07733185405860099,False
Tashkent,nearest_monitor,training_pool_mean,336,1.5825197509889102,0.11357098707442481,False
Tashkent,ordinary_kriging,training_pool_mean,0,-11.501558790251806,0.0,True
Tashkent,ordinary_kriging,training_pool_mean,24,-4.525484157558862,6.113862274448323e-06,True
Tashkent,ordinary_kriging,training_pool_mean,48,-3.9161813900406592,9.071969223928278e-05,True
Tashkent,ordinary_kriging,training_pool_mean,168,-3.5479847127302815,0.00039044294014711767,True
Tashkent,ordinary_kriging,training_pool_mean,336,-3.3569886281754804,0.000791682533830107,True
